,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
100288,3oFonZNnxADZ2aLW7y0Zj0,Maskatesta,Eight Years Compilation,Chica Yeye,38,168734,False,0.65,0.939,7,-4.32,1,0.0564,0.0104,0.00153,0.155,0.755,102.004,4,ska
42351,38XmF28XW6a7g44JhZdsDT,Anaal Nathrakh,A New Kind of Horror,Forward!,44,209100,True,0.441,0.997,11,-4.928,1,0.19,0.000562,0.019,0.147,0.0314,150.036,4,grindcore
54274,0dy5655YW1qZJIDyJiz2l4,Funkstörung;Jamie Lidell,Funkstörung,So Simple,14,235228,False,0.685,0.319,10,-10.176,1,0.0371,0.437,0.109,0.107,0.15,109.083,4,idm
94087,2k5rWMAz9RvFS3k3kk3cc5,Connor Price,You Said,You Said,68,135000,False,0.726,0.481,0,-8.254,1,0.207,0.141,0.0,0.155,0.224,79.978,4,sad
93423,22lPvFQRM48nDvv0ozgsMI,Oleg Pogudin,Любовь и разлука. Песни Исаака Шварца,Затихнет шрапнель,0,129653,False,0.583,0.318,6,-9.946,0,0.0461,0.719,0.0,0.12,0.586,106.209,4,romance
36674,4RLS7zLMhbApSUHe8Evp1G,Poupie,Enfant Roi,Pur,33,153853,False,0.726,0.417,4,-6.64,1,0.0335,0.651,0.0,0.518,0.274,122.637,3,french
31922,05SBRd4fXgn8FX7bf8BCAE,Calvin Harris;Ellie Goulding,18 Months,I Need Your Love (feat. Ellie Goulding),71,234506,False,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,4,electro
92678,7FMXSSzIRW8aJwUPfzXsa2,Roy Orbison,Mystery Girl,She's a Mystery to Me,52,254960,False,0.431,0.485,0,-11.844,1,0.0279,0.0326,0.27,0.157,0.699,177.329,4,rockabilly
1563,4ZlesHyYfr8PQPUs0SnWDE,The Dynamics,After Laughter Comes Tears,After Laughter Comes Tears,19,284102,False,0.791,0.358,0,-12.384,1,0.0645,0.291,0.00644,0.156,0.78,83.007,4,afrobeat
42410,5ApRSRpfTaKxemrSuDpSKs,Nasum,Helvete,Just Another Hog,13,138013,True,0.259,0.995,2,-5.096,1,0.139,3.83e-06,0.775,0.137,0.0397,109.392,4,grindcore
112268,6u6XQZLNw4AOV2wZgMszpX,Zakkum,"Duble, Vol. 1",Hiç mi Özlemedin,42,202124,False,0.388,0.398,4,-11.964,0,0.0445,0.299,0.000142,0.158,0.429,179.856,4,turkish
78737,4OssvAPUZxVAPO4xJgkUlA,Michelle,So Was Wie Liebe,Wirst du noch da sein,26,235226,False,0.492,0.761,4,-1.78,1,0.027,0.448,1.18e-06,0.309,0.36,149.153,3,party
108226,1ziCf7UsXdAQE8J6OvHexw,Julio Sosa,Varón (Remastered),Bien bohemio - Remastered,22,195649,False,0.529,0.363,7,-13.256,1,0.133,0.963,2.71e-06,0.498,0.892,122.275,4,tango
51774,5AjYjRsiIPAKjRP182ocKB,Anirudh Ravichander;Dhanush,3 (Original Motion Picture Soundtrack),Why This Kolaveri Di? - The Soup of Love,57,260013,False,0.817,0.774,5,-4.341,0,0.153,0.543,1.61e-05,0.394,0.884,140.008,4,hip-hop
72605,7gDvwGORGBR48kpSXbvK6o,Dead by April,Dead by April,Carry Me,37,228746,False,0.347,0.821,7,-4.925,1,0.0411,0.00344,0.0,0.391,0.257,75.022,4,metalcore
50121,3FIWLkKXpO6EgR30eEmSl2,Ricardo Iorio,Ayer Deseo Hoy Realidad,Hace Casi 2000 Años,31,222173,False,0.394,0.809,9,-5.891,0,0.0541,0.0745,0.000102,0.16,0.464,99.708,4,heavy-metal
40361,6ael0a5FVQXGupOfzpkoOB,Lukas Agustinho,Milagres (Acústico),Milagres - Acústico,43,290000,False,0.246,0.26,2,-9.556,1,0.0334,0.776,0.0,0.146,0.129,90.369,3,gospel
85531,64tUOtVFZN98cx48rQEW5T,Dead Fish,Zero e Um,A Urgência,39,181333,False,0.519,0.97,4,-3.252,0,0.126,0.000904,2.81e-05,0.119,0.187,97.836,4,punk-rock
97528,040SS97cdQhszuY9MNNSkQ,Mayck & Lyan,Todos os Sucessos,Os Mió,46,168106,False,0.728,0.925,2,-2.486,1,0.116,0.424,0.0,0.345,0.766,130.205,4,sertanejo
105703,5ABxYELhyp9nIHqCADcRSD,Skinny Cap,Black Foam,Black Foam,33,123428,False,0.615,0.466,6,-9.607,0,0.0322,0.301,0.00382,0.249,0.428,140.071,4,study
63424,5dg4ZDlBtLr3b91LS0ynip,Eikichi Yazawa,LIVE DECADE 1990-1999 (50th Anniversary Remastered),"アイ・ラヴ・ユー,OK - Live at 日本武道館'95 - Remastered 2022",36,284120,False,0.649,0.741,9,-8.161,1,0.0397,0.0263,0.000146,0.941,0.5,113.946,3,j-rock
112930,6zdzp7ETXDHstw7SilkjEW,Cem Adrian;Aylin Aslım,Cem Adrian Canlı,Herkes Gider Mi (Live) (feat. Aylin Aslim),37,322525,False,0.361,0.141,2,-15.501,0,0.0394,0.911,0.0,0.486,0.0921,72.837,4,turkish
102783,5xo1Gj4WTssjQgQ0w03cf2,Hozier,Hozier,Jackie And Wilson,60,223120,False,0.566,0.712,6,-4.201,1,0.0334,0.0687,1.3e-05,0.124,0.753,82.193,4,songwriter
85080,2L1WVCWCuhbc8IEIiJbrGl,Misfits,Spooky Scary Season,Halloween,2,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,punk-rock
67278,5t22v52YE4S82SVLYUhYSw,Jhayco,Feliz Cumpleaños con Perreo,Christian Dior,0,147133,True,0.835,0.718,7,-5.62,0,0.0694,0.226,1.99e-06,0.108,0.427,92.028,4,latin
32248,7n9cUL4CSC8pfNO8aRHMKf,Miranda!,El Disco de Tu Corazón,Te Atreviste y Me Morí,43,205013,False,0.686,0.694,2,-4.996,1,0.033,0.165,8.69e-06,0.334,0.592,137.989,4,electronic
75652,46UbgRorQPAs2CHhfl1XGM,Yiruma,Piano,Dance,44,245000,False,0.253,0.0588,7,-24.504,1,0.0547,0.992,0.906,0.0783,0.0344,77.06,3,new-age
77091,0YZRxL0l3XDFEF5R2tINJ8,Grupo Clareou,Roda de Samba do Clareou (Ao Vivo),Só Penso no Lar - Ao Vivo,54,251695,False,0.579,0.78,8,-6.995,1,0.0394,0.39,0.0,0.965,0.779,99.002,4,pagode
44452,0elH6ukMGLyCHJavHutEza,Stone Temple Pilots,Core,Creep,58,332626,False,0.66,0.567,4,-6.318,0,0.0289,0.00428,0.0137,0.11,0.182,107.754,4,grunge
14085,6T15qWkGDGlE9vTkvoT4oZ,Super Simple Songs,Baby Shark & More Kids Songs,Five Little Ducks,63,152224,False,0.956,0.34,6,-10.195,0,0.0487,0.0614,0.0,0.0596,0.593,116.006,4,children
31783,3h2aYVv7RHnOW0qGGYdYIT,KSHMR;Tungevaag,Close Your Eyes,Close Your Eyes,58,168833,False,0.51,0.898,11,-1.218,1,0.0772,0.0294,3.14e-05,0.255,0.483,179.969,4,electro
101428,3gcCORMnqJKfhYegFr1r9i,Bedtime Baby,Baby Music: Help Your Baby Sleep Through The Night,Sleepy Time,37,156004,False,0.466,0.0308,5,-18.933,1,0.041,0.993,0.915,0.101,0.292,70.179,3,sleep
82252,3DkHNCA4QRBQgTzF2T18hm,Weezer,Weezer,Only In Dreams,57,479066,False,0.507,0.535,1,-9.051,1,0.0261,0.00215,0.495,0.111,0.403,78.049,4,power-pop
87387,498lVXBqGg7t1GIVAAlhG9,Legião Urbana,Legião Urbana 30 Anos,O Reggae,45,248506,False,0.822,0.689,9,-6.364,0,0.0408,0.195,0.0036,0.271,0.76,95.382,4,r-n-b
9854,26WEkO8t9MkvuSWVfidYBP,Costa Gold;Haikaiss,.155,Backstage,44,384000,True,0.697,0.767,0,-6.196,1,0.451,0.271,0.0,0.902,0.843,100.392,4,brazil
66921,0INThvI5gc4WwULe1j5wBg,The Nursery Rhymes Superstar,Nursery Rhymes,Happy Birthday to You,8,87000,False,0.843,0.0743,5,-15.641,1,0.045,0.961,0.0,0.113,0.659,105.964,3,kids
94273,4uC6QxhtsmHijo8DcCsYJe,Louyah,Lover of Mine,Lover of Mine,57,187194,False,0.633,0.424,5,-9.911,1,0.0299,0.736,0.00182,0.218,0.258,86.0,4,sad
81994,43zT3oDEP3I5FiZWugfqCZ,Chitharth,Santhosh Subramaniyam (Original Motion Picture Soundtrack),Adada Adada,64,245629,False,0.876,0.834,7,-4.653,1,0.137,0.164,0.00021,0.108,0.788,103.012,4,pop
14511,37tRXGwViDLyJPl1dY3Za5,Justine Clarke,A Little Day out with Justine Clarke,Watermelon,42,156933,False,0.685,0.508,4,-5.891,1,0.0487,0.524,0.0,0.296,0.863,134.972,4,children
75877,76QOHz5udxsjAFhPNVHfkb,Yanni,The Very Best Of Yanni,In The Morning Light,35,231000,False,0.344,0.177,9,-17.959,1,0.0324,0.974,0.949,0.185,0.173,107.611,4,new-age
59323,2bTESUiaqSWDvyW9zSA6xG,Confess,Beginning of Dominion,Quit the Addict,0,292343,False,0.46,0.963,3,-4.572,1,0.137,5e-05,0.909,0.201,0.145,109.994,3,iranian
52002,5sXTCG1UPYlwEa3KPOg3U3,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,"Hey, Good Lookin'",38,175360,False,0.784,0.327,7,-11.222,1,0.0383,0.797,0.0,0.0941,0.898,141.185,4,honky-tonk
109381,6tOyGXVcdz0JXWh3o8Sv3c,Boris Brejcha,Thunderstorm EP,Thunderstorm,48,454759,False,0.919,0.641,2,-9.377,1,0.0787,0.00126,0.898,0.108,0.474,124.979,4,techno
32932,3U4KuguRkeLuhsZAl24ik3,Moderat,III (Deluxe Edition),The Fool,55,252066,False,0.499,0.491,7,-10.535,0,0.0359,0.504,0.719,0.205,0.122,132.725,4,electronic
29650,0rch4LXVKv8auzUU8TQh4x,Borgore;Miley Cyrus,#NEWGOREORDER,Decisions (feat. Miley Cyrus),49,198857,True,0.565,0.934,7,-1.576,0,0.0613,0.00361,2.29e-06,0.295,0.634,139.941,4,dubstep
102337,2Oe8rQW8EwvIO8DKTZNduS,Tom Petty and the Heartbreakers,OK Boomers - Top Tunes,The Last DJ,0,227986,False,0.597,0.76,9,-3.94,0,0.029,0.0135,9.02e-06,0.407,0.496,131.767,4,songwriter
34151,3tyEQOACloIoX0jbM8YWx2,Papon,Bollywood Unplugged,Jiyein Kyun,44,343371,False,0.551,0.586,2,-6.706,1,0.0447,0.686,0.0,0.477,0.16,143.65,4,folk
51621,5YctxMWPzEXjnmHLA0mYUN,The Landers;Davi Singh,Kamm Koi Na,Kamm Koi Na,60,177391,False,0.688,0.841,7,-3.885,1,0.277,0.242,1.02e-06,0.134,0.748,183.539,4,hip-hop
51996,76CBhtLnY35sDxm3LBCTvn,Don Omar,Feliz Cumpleaños con Perreo,Dale Don Dale,1,212413,False,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,hip-hop
89210,7FNClArpU0MQIIkAU5VSwh,Daddy Yankee;Bad Bunny,Reggaeton Mix Perreito,Vuelve,5,279613,False,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.025,4,reggaeton
108070,6bAmp2OEVQJtSXbdz0SDxh,Aníbal Troilo Y Su Orquesta Típica;Roberto Goyeneche,Maestros Del Tango,Tinta Roja (with Roberto Goyeneche),26,179666,False,0.508,0.34,2,-11.555,1,0.0453,0.834,1.18e-06,0.0921,0.482,111.695,4,tango
15140,3W8vQte87Y6rQt1v1ZzndA,Sarah Meow,"Safe, Pt. 2",Loosing Interest,64,117984,False,0.888,0.245,10,-9.639,0,0.0831,0.653,0.829,0.207,0.453,113.957,4,chill
3020,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers,Top of the Rock,Nerve Flip,0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,alternative
55496,1hd4I7yByPS8RAmc9dM9lH,Silent Ocean;Aditya A,Chaand Baaliyan (Lofi Flip),Chaand Baaliyan - Lofi Flip,49,163875,False,0.62,0.269,0,-19.153,1,0.0957,0.0749,8.72e-06,0.64,0.159,85.014,4,indian
75304,5zCFuB2hlS85wzZGpdbM8H,Michael Hoppé,The Unforgetting Heart,Eventide,54,271893,False,0.101,0.0712,2,-24.396,0,0.044,0.968,0.962,0.109,0.0391,89.266,3,new-age
100663,37fd5yEOrYiFzHU7QijjqU,Nonpalidece,Activistas,Activistas,36,229394,False,0.7,0.482,7,-11.331,1,0.0766,0.0415,0.0,0.103,0.663,144.037,4,ska
74317,4FqQkJVgoKw7lvcoxax5ua,Paulinho Moska,Muito Pouco para Todos (Ao Vivo),Somente Nela - Ao Vivo,42,198306,False,0.636,0.585,0,-7.199,1,0.0267,0.75,0.0,0.673,0.424,126.03,4,mpb
18991,6qZHDW6l4Szjjh0r8gyL3O,Big Jay Oakerson,I Promised Myself I Wouldnt Ask,Earn Your Creams,20,188212,True,0.349,0.89,9,-9.574,1,0.847,0.856,2.26e-06,0.812,0.582,82.455,4,comedy
4807,7KuYN3fAlt1JM689zzx3wJ,Christian Löffler;Fejká,Fjäll,Fjäll,49,315297,False,0.611,0.697,9,-12.596,1,0.0347,0.164,0.935,0.0846,0.0388,123.037,4,ambient
87608,0MTHfzOrCXiOrwG9XbPMPo,Projota,3Fs (Ao Vivo),Desci A Ladeira - Ao Vivo,43,248200,False,0.566,0.946,0,-5.572,1,0.127,0.249,0.0,0.914,0.66,158.005,4,r-n-b
23176,6zFCci00787rGrLkWDwog8,Lucas Estrada;NEIMY,Ocean Quiet,Ocean Quiet,62,167160,False,0.789,0.638,11,-7.515,0,0.045,0.171,0.0337,0.274,0.427,117.026,4,deep-house
24309,5EU7WoBqQQzvUPm3lbZCMT,Robert Hood,Superman / Range,Range,10,408389,False,0.652,0.786,11,-12.14,0,0.0568,0.0718,0.943,0.11,0.494,141.068,4,detroit-techno
56928,3NM41PVVUr0ceootKAtkAj,Matt Maltese,Bad Contestant,As the World Caves In,71,218754,False,0.327,0.449,10,-5.362,1,0.034,0.369,0.00444,0.22,0.179,123.969,4,indie-pop
42533,5G1yuoxruASATXoZWAUyCU,Pig Destroyer,Phantom Limb,Waist Deep In Ash,13,156600,True,0.164,0.983,4,-4.261,1,0.281,5.54e-06,0.146,0.192,0.103,171.185,4,grindcore
83249,2Z4YxJgZUDZ4iKWNCKpvM4,David Puentez;Isaak Guderian,WORKOUT MOTIVATION,Baby Steps,0,143906,False,0.806,0.705,11,-5.972,0,0.077,0.159,0.0,0.486,0.626,127.973,4,progressive-house
85616,1PyYXTsEAF4kvYqoY68noG,Kamikazee,Kamikazee - Their Greatest Hits,Doo Bi Doo,37,243773,False,0.496,0.958,2,-2.092,1,0.0749,0.00562,1.44e-06,0.13,0.716,147.648,4,punk-rock
50281,6PZDIe119NipTlhvqxXnJ9,Carajo,Carajo,Resistiendo Con Ideas,28,168960,False,0.492,0.98,1,-4.133,1,0.0897,3.2e-05,3.54e-06,0.342,0.54,112.956,4,heavy-metal
45417,3qFoyS9JjWo5MBrHMvqt9d,Celestial Conscience,"The Legend of Ashitaka (from ""Princess Mononoke"") [Acoustic Guitar]","The Legend of Ashitaka (from ""Princess Mononoke"") - Acoustic Guitar",40,79941,False,0.557,0.209,4,-14.848,0,0.0548,0.833,0.526,0.109,0.204,130.507,3,guitar
19499,3lQ5ZqHj7cZXcGs4W6IILx,America,Timeless Rock Hits,A Horse with No Name,0,249026,False,0.67,0.713,2,-10.219,1,0.0491,0.643,0.000446,0.125,0.848,124.421,4,country
14840,0xHYvUPIWA22qhSAOCBekx,Rolf Zuckowski;Sasha;Oonagh;Dominik Wolff,Rolfs neue Vogelhochzeit,"Tick, tick, tick",29,133533,False,0.878,0.202,0,-18.367,1,0.548,0.818,0.0,0.414,0.612,116.076,4,children
6762,36zvc0lmTiJBQ6ALpgqNMM,In The Woods...,Pure,Cult of Shining Stars,17,355386,False,0.374,0.916,8,-7.127,0,0.0722,1.77e-05,0.87,0.11,0.219,135.03,4,black-metal
89346,78MltdmxX017qS0JxNYFIe,Sebastian Yatra;Ñejo;Dalmata,Fiesta Reggaeton 2010s,Mañana No Hay Clase (24/7),1,202080,False,0.78,0.728,2,-2.586,1,0.187,0.0191,0.0,0.266,0.824,179.972,4,reggaeton
101594,6W5xkqHt74sj1iRVKlnQgi,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, zum Einschlafen - Kristallklare Aufnahmen",Meeresrauschen Wellness,35,176137,False,0.201,0.343,0,-15.311,0,0.0577,4.19e-05,6.15e-05,0.217,0.0381,80.964,4,sleep
41316,0oowQpk4wIPkoDet0zuNOs,Slowgold,Kärlek,Kärlek,26,265865,False,0.399,0.523,7,-10.289,1,0.0264,0.105,0.253,0.695,0.548,148.346,4,goth
58569,2g41URehQmA6xNrf0tsmKt,Combichrist,One Fire,Broken United,22,246303,True,0.541,0.892,7,-4.933,1,0.0815,0.00037,0.0,0.459,0.453,150.052,4,industrial
60739,6I33dDuSLdCWq6oGIAe6Zw,Bounty Killer,Down In The Ghetto,Smoke The Herb,20,220773,False,0.737,0.409,9,-15.217,1,0.413,0.0908,0.0,0.358,0.582,168.961,4,j-dance
38146,06Q3gof2rs8ErXzBrW1aVg,Sly Withers,Gardens,Breakfast,39,174480,True,0.531,0.876,3,-4.253,1,0.0382,0.003,1.67e-06,0.127,0.205,130.969,4,garage
29798,2rERUk5OXyi7VClesHrjHO,Tisoki;Cajama,Feelings,Feelings,39,161250,False,0.844,0.92,11,-2.799,0,0.102,0.00945,0.84,0.306,0.624,127.96,4,dubstep
67703,2ueWCiQRtVdj5pSs87CDla,Alvaro Diaz;Feid;Tainy,FELIZ CUMPLEAÑOS,Llori Pari,1,215026,False,0.602,0.573,5,-7.388,1,0.0518,0.282,0.0,0.0854,0.319,174.048,4,latin
79145,2n0U2OG5d6TuW5mKx7YrC0,Regina Spektor,Far,Two Birds,73,195840,False,0.546,0.5,0,-8.881,1,0.0379,0.802,0.00108,0.107,0.449,150.92,4,piano
113844,0233dmODqfxbCpHQmspl5e,Chris Tomlin,Arriving,Holy Is The Lord - Arriving Album Version,43,251933,False,0.481,0.691,10,-4.253,1,0.026,0.00158,0.0,0.177,0.428,83.984,4,world-music
62836,1Xrf5BJyUPBhGubo9VJiGS,My Hair is Bad,mothers,熱狂を終え,36,216533,False,0.366,0.97,1,-3.698,1,0.132,0.0107,0.0,0.427,0.682,196.863,4,j-pop
101350,3r1ZQqUe14xxssPt2Rkd6j,Cokobi,Sleepy Journey,Sleepy Journey,65,170700,False,0.198,0.0397,4,-31.777,1,0.0385,0.872,0.952,0.107,0.0392,80.986,1,sleep
31369,62wBAurjQB8yPNEpcjtvGJ,Bazzi,Beautiful Trending Hits 2022,Beautiful,1,178242,False,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,4,electro
68989,4HSvXHtHuFIu6b7ZjXn4md,31 Minutos,31 Minutos,Calcetín Con Rombos Man,39,40893,False,0.431,0.941,0,-5.453,0,0.0802,0.0395,0.906,0.0791,0.765,171.764,4,latino
46860,0BXCpZGROFB46UeGUiC9FE,Lenny Dee,Thunderdome 25 Years Of Hardcore,Forgotten Moments,17,365494,False,0.607,0.892,2,-6.939,1,0.0374,0.112,0.949,0.12,0.0973,95.491,4,happy
47373,6gZVQvQZOFpzIy3HblJ20F,Alice In Chains,Facelift,Man in the Box,75,285200,True,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4,hard-rock
92426,7FhIxFg3PwfDHZhs0jRZsw,Bob Luman,Let's Think About Living,Let's Think About Living,29,124800,False,0.613,0.636,2,-13.398,1,0.0713,0.717,0.0,0.446,0.962,96.762,4,rockabilly
104866,2oRtscLLwdLMiDpRoQOSWW,Lérica;Belinda,Cocoterapia,Flamenkito,54,202153,False,0.73,0.714,0,-2.979,1,0.107,0.0877,0.0,0.117,0.924,94.896,4,spanish
31613,6HZ9VeI5IRFCNQLXhpF4bq,Icona Pop;Charli XCX,THIS IS... ICONA POP,I Love It (feat. Charli XCX),70,157152,True,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,4,electro
9599,6L7edR8ePoAiOEthSAfeBD,Gerson Rufino,Reconstrução,Reconstrução,46,262143,False,0.769,0.718,0,-5.809,1,0.0241,0.234,0.0,0.168,0.725,105.015,4,brazil
51528,1FHf9qmNWwDsZYdLnteiQI,DaBaby;Roddy Ricch,Drippy Drippy,ROCKSTAR,1,181733,True,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.979,4,hip-hop
86831,64tUOtVFZN98cx48rQEW5T,Dead Fish,Zero e Um,A Urgência,39,181333,False,0.519,0.97,4,-3.252,0,0.126,0.000904,2.81e-05,0.119,0.187,97.836,4,punk
42216,6TmyWCNf2CX22AlN1iV07S,disrupt,The Rest,Leave Me Be,15,115586,False,0.345,0.992,8,-4.621,1,0.0863,2.45e-06,0.0115,0.0493,0.335,111.319,4,grindcore
28554,6CuZdREmOBQGGfRufhcOIm,NURKO;Brayden Kehler,If It Isn't You,If It Isn't You,40,232615,False,0.514,0.476,7,-7.979,1,0.0359,0.283,0.0,0.107,0.125,129.964,4,dub
53462,6ho0GyrWZN3mhi9zVRW7xi,FISHER,Losing It,Losing It,75,248035,False,0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,4,house
87434,1MUSDyEOKOeVLV9Xdfgntr,Martha Reeves & The Vandellas,On air 70's Hits,Dancing In The Street - Stereo,1,159960,False,0.55,0.885,11,-1.983,0,0.0372,0.0418,0.0275,0.17,0.735,126.367,4,r-n-b
102011,6nZiYSBwPQ7fYnVWkkkj4g,Jasleen Royal;Prateek Kuhad,Baar Baar Dekho (Original Motion Picture Soundtrack),Kho Gaye Hum Kahan,70,213055,False,0.778,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.033,4,songwriter
13845,7wbsUkLn9G7XCNacIffldW,Jomanda,Top 100 90s (The Best 90s Pop Classics),Got a Love for You - Hurley's House Mix,5,454960,False,0.708,0.603,6,-13.591,0,0.0436,4.2e-05,0.642,0.0489,0.632,119.9,4,chicago-house
85016,3Xi6BMBRtkRyfOxNlfvCcv,blink-182,Alternative Christmas 2022,I Won't Be Home For Christmas,0,198093,False,0.347,0.942,7,-5.517,1,0.0913,0.00196,0.0,0.338,0.66,200.025,4,punk-rock
67286,48VdMOHlnUZr3k0NDqza3r,Jhayco;Anuel AA,Halloween con perreito,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latin
71529,3UygY7qW2cvG9Llkay6i1i,Evanescence,Fallen,Going Under,73,214946,False,0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,4,metal
52570,7zBY3YjvcdkpbHIUx0fe5Q,Hank Williams,Hank Williams As Luke The Drifter (Expanded Edition),Everything's Okay,12,172026,False,0.607,0.378,7,-13.581,1,0.148,0.837,0.0,0.0752,0.87,73.728,4,honky-tonk
44886,5EUsI3LIV042IV5ydksV9y,Mad Season,Above (Deluxe Edition),River of Deceit,57,302906,False,0.455,0.29,0,-11.473,1,0.0288,0.0614,0.00225,0.101,0.169,88.523,4,grunge
66899,77zHPZmGxXiIlR0UMJY2gV,Cupid;Foxx,Time for a Change,I Love Me (feat. Foxx),8,258533,False,0.812,0.654,2,-5.453,1,0.287,0.158,0.0,0.181,0.682,83.54,4,kids
58168,2gYWdJnFmJGTa5ic1ALDSu,Centhron,Asgard,Slutbutt,29,217120,False,0.573,0.988,8,-3.279,1,0.0631,0.0051,0.411,0.117,0.556,139.985,4,industrial
67378,4m9fRIegA8wUHdBEFUzkaG,Aitana;Emilia;Ptazeta,Perreo en Halloween,Quieres,3,213666,False,0.796,0.646,11,-3.925,0,0.158,0.0744,0.0,0.127,0.663,180.03,4,latin
4085,2N4YbJg96OG37pQZkviVFv,Ryuichi Sakamoto;Lang Lang,Klassische Weihnachtsmusik,Merry Christmas Mr. Lawrence (Arr. for Piano),0,336200,False,0.403,0.185,10,-20.519,0,0.0417,0.962,0.911,0.0958,0.162,104.517,3,ambient
41355,3iqzSkWevZvDTgugUQhUB9,Lacuna Coil,Swamped XX,Swamped XX,52,212826,False,0.321,0.917,9,-3.274,1,0.0399,1.14e-05,0.162,0.188,0.255,157.971,4,goth
59225,5rm5Zqktf6v3u9yGj6RR5W,Najand,In the Night of Revolution,Islamic Capitalism,0,60056,False,0.149,0.868,3,3.156,0,0.0767,0.191,0.865,0.625,0.0494,136.188,3,iranian
109725,3xv8dKKfN1WjhGnsFhn9TC,Boris Brejcha,Vodka & Orange EP,Vodka & Orange,45,439680,False,0.803,0.732,5,-11.881,1,0.0699,0.00015,0.855,0.109,0.313,124.983,4,techno
111035,0fsLV7k09RmzVvqpcfhDUF,FKA twigs,Modern R&B Love,killer,0,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,trip-hop
15495,1tyxZ2buhi3Zn32j5LEpb5,Sarah Kang;Jesse Barrera,Fall for You,Fall for You,60,175942,False,0.574,0.462,1,-7.928,1,0.0324,0.661,2.71e-05,0.0855,0.501,139.909,4,chill
14474,4T9npu54o1Jw3OI6NYfhSS,One Voice Children's Choir,Glorious (2015 Album),Glorious,42,172882,False,0.424,0.259,9,-10.384,1,0.0308,0.916,8.59e-06,0.149,0.269,81.706,4,children
11950,2kNUJ1NNlHUHPW4L852FwB,Seal,Hits,It's a Man's Man's Man's World,51,231760,False,0.597,0.482,1,-5.888,0,0.0339,0.467,4.92e-05,0.153,0.435,81.056,3,british
15804,6rj4P92CbrWyxfLWkmGRPQ,Nbdy,Lights Out,Lights Out,54,224072,True,0.57,0.43,8,-10.935,0,0.037,0.334,1.29e-06,0.111,0.156,90.013,4,chill
53838,2SzL7InS9YW8zxjfPslrmb,Jubël,Hits Hits Hits,So Sick,0,177634,False,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,4,house
87424,2bzOiMxPh7D8KAiWR9e41a,Lulu Santos,Focus - O Essencial de Lulu Santos,Toda Forma de Amor,45,223733,False,0.676,0.832,9,-5.628,1,0.0357,0.14,7.5e-05,0.0758,0.83,137.87,4,r-n-b
112803,2Bcf4MCdFoeuVg26w3x2La,Yonca Evcimik,Yonca Evcimik 94,8:15,38,264466,False,0.689,0.6,9,-17.285,0,0.0849,0.0413,2.02e-05,0.118,0.96,193.992,4,turkish
78171,3drvdWPoajpH7BmXdMj5nl,Almklausi,Après Ski Megahits 2023,Wir machen mit bei der Rettung der Erde,0,190106,False,0.711,0.958,1,-1.95,1,0.0609,0.0799,0.0,0.361,0.816,139.984,4,party
74695,1TDxick5QLeqBrX3GLmEuS,Zé Ramalho;Geraldo Azevedo,Antologia Acústica,Táxi Lunar (feat. Geraldo Azevedo),40,236933,False,0.637,0.41,9,-9.69,0,0.0296,0.343,5.66e-06,0.172,0.347,123.526,4,mpb
62692,4vGWyNHyhNS44QXXwxaLRV,Queen Latifah,Hairspray (Soundtrack To The Motion Picture),"Big, Blonde and Beautiful",41,155306,False,0.609,0.834,0,-4.639,0,0.0512,0.105,0.0,0.407,0.705,102.092,4,j-pop
54418,1r6ydnQKC9Ukvh87ANT0Hh,Leafcutter John,Yes! Come Parade With Us,Yes! Come Parade With Us,34,294600,False,0.408,0.731,3,-6.259,0,0.043,0.202,0.764,0.604,0.324,112.019,4,idm
